,Rank within filtered selection,Nationwide rank,Zip code,City,Metro area,County,State,Total population,Population per sq. mi.,Per capita income,Median household income,Median home value,Poverty rate,Median age,Sq. mi.,Homeownership rate,"County, state"
10727,1025.0,1025.0,03750,Etna,"Lebanon-Claremont, NH-VT",Grafton County,NH,1116,70.66748025711519,97046.0,250001.0,881000.0,0.0,40.7,15.792271012629392,0.7734204793028322,"Grafton County, NH"
10762,1026.0,1026.0,96140,Carnelian Bay,"Sacramento-Roseville-Folsom, CA",Placer County,CA,1171,113.20701429395758,101805.0,181875.0,932200.0,0.0392826643894107,45.3,10.343882022710511,0.2488452655889145,"Placer County, CA"
10794,1027.0,1027.0,13651,Henderson Harbor,"Watertown-Fort Drum, NY",Jefferson County,NY,147,69.04545777679768,76079.0,116705.0,332400.0,0.0408163265306122,68.5,2.1290321584253222,0.5985915492957746,"Jefferson County, NY"
10814,1028.0,1028.0,06756,Goshen,"Torrington, CT",Litchfield County,CT,3037,82.81113103441349,91050.0,160815.0,478200.0,0.0266710569641093,51.4,36.673813798508874,0.6980539861895794,"Litchfield County, CT"
10815,1029.0,1029.0,02543,Woods Hole,"Barnstable Town, MA",Barnstable County,MA,747,65.97411295569587,83035.0,72349.0,925200.0,0.0098870056497175,68.5,11.322622867269756,0.3060156931124673,"Barnstable County, MA"
10819,1030.0,1030.0,80116,Franktown,"Denver-Aurora-Centennial, CO",Douglas County,CO,5132,55.62357014468248,75026.0,146000.0,960400.0,0.0286274509803921,52.2,92.26304580326564,0.9093686354378818,"Douglas County, CO"
11006,1031.0,1031.0,06439,Hadlyme,"Hartford-West Hartford-East Hartford, CT",New London County,CT,65,82.82504095759597,90218.0,187083.0,662500.0,0.0,32.2,0.7847868138487021,1.0,"New London County, CT"
11057,1032.0,1032.0,94923,Bodega Bay,"Santa Rosa-Petaluma, CA",Sonoma County,CA,1483,76.74241930493375,84062.0,147546.0,1186500.0,0.0157750342935528,53.4,19.324384264031902,0.3428377460964019,"Sonoma County, CA"
11141,1033.0,1033.0,12844,Kattskill Bay,"Glens Falls, NY",Washington County,NY,172,57.05216128094046,84843.0,133750.0,1142000.0,0.0858895705521472,70.9,3.014784999169881,0.2103746397694524,"Washington County, NY"
11151,1034.0,1034.0,03586,Sugar Hill,"Lebanon-Claremont, NH-VT",Grafton County,NH,658,39.346341026888474,168007.0,154091.0,639700.0,0.0091185410334346,60.8,16.723283101479158,0.5462555066079295,"Grafton County, NH"
11208,1035.0,1035.0,06090,West Granby,"Hartford-West Hartford-East Hartford, CT",Hartford County,CT,1136,85.72289846046412,102534.0,151118.0,444400.0,0.0176056338028169,40.7,13.252001745180484,0.8901098901098901,"Hartford County, CT"
11240,1036.0,1036.0,89440,Virginia City,"Reno, NV",Storey County,NV,822,65.90144387365217,76701.0,159438.0,456900.0,0.0451770451770451,58.2,12.473171324985811,0.8771929824561403,"Storey County, NV"
11279,1037.0,1037.0,12743,Highland Lake,"Monticello, NY",Sullivan County,NY,279,37.16542501988891,203332.0,86053.0,270800.0,0.0,60.1,7.506977247016398,0.549800796812749,"Sullivan County, NY"
11287,1038.0,1038.0,64166,Kansas City,"Kansas City, MO-KS",Clay County,MO,270,54.911181429662456,88526.0,163214.0,444200.0,0.0851851851851851,55.6,4.917031339889343,1.0,"Clay County, MO"
11318,1039.0,1039.0,05058,Post Mills,"Lebanon-Claremont, NH-VT",Orange County,VT,128,43.156980738883895,103634.0,76758.0,442200.0,0.0,71.3,2.9659164707199643,0.8672566371681416,"Orange County, VT"
11326,1040.0,1040.0,20692,Valley Lee,"Lexington Park, MD",St. Mary's County,MD,505,70.24970362830284,79189.0,201250.0,468000.0,0.0019801980198019,59.1,7.188642427190839,0.6178343949044586,"St. Mary's County, MD"
11362,1041.0,1041.0,05055,Norwich,"Lebanon-Claremont, NH-VT",Windsor County,VT,3463,86.25183659834738,76199.0,142684.0,632400.0,0.0254114929252093,42.0,40.14986969061657,0.6390927284856571,"Windsor County, VT"
11429,1042.0,1042.0,48028,Harsens Island,"Detroit-Warren-Dearborn, MI",St. Clair County,MI,1272,71.56238496848725,76531.0,109730.0,390800.0,0.0487421383647798,65.6,17.774701060621855,0.4229074889867841,"St. Clair County, MI"
11440,1043.0,1043.0,21662,Royal Oak,"Easton, MD",Talbot County,MD,546,65.23751091551766,82849.0,137404.0,1107100.0,0.0934065934065934,46.5,8.369418028641038,0.4536082474226804,"Talbot County, MD"
11456,1044.0,1044.0,12545,Millbrook,"Kiryas Joel-Poughkeepsie-Newburgh, NY",Dutchess County,NY,4338,76.56969753604861,82433.0,101354.0,516900.0,0.0901542111506524,56.4,56.65426584658628,0.5416133162612036,"Dutchess County, NY"
11525,1045.0,1045.0,04564,Round Pond,Not in CBSA,Lincoln County,ME,520,69.12575243451339,87051.0,132604.0,578500.0,0.0038461538461538,58.8,7.5225220946799025,0.3527508090614886,"Lincoln County, ME"
11564,1046.0,1046.0,12136,Old Chatham,"Hudson, NY",Columbia County,NY,1043,50.936393457039934,108085.0,148750.0,471900.0,0.0441035474592521,57.8,20.47651844215615,0.7471074380165289,"Columbia County, NY"
11586,1047.0,1047.0,80118,Larkspur,"Denver-Aurora-Centennial, CO",Douglas County,CO,5632,42.98378102473005,87487.0,158155.0,886900.0,0.0252265055960206,54.0,131.0261653519898,0.9158590308370044,"Douglas County, CO"
11598,1048.0,1048.0,87544,Los Alamos,"Los Alamos, NM",Los Alamos County,NM,13598,102.22891221894147,75942.0,138583.0,488300.0,0.039917055469155,38.6,133.01520778072504,0.6469116497263487,"Los Alamos County, NM"
11604,1049.0,1049.0,29915,Daufuskie Island,"Hilton Head Island-Bluffton-Port Royal, SC",Beaufort County,SC,619,57.47426480473244,86556.0,156090.0,576400.0,0.0759289176090468,59.5,10.770037722153369,0.5432098765432098,"Beaufort County, SC"
11622,1050.0,1050.0,93908,Salinas,"Salinas, CA",Monterey County,CA,12450,51.67054205106857,75550.0,156394.0,1091700.0,0.0499114474319755,42.0,240.94966891764065,0.7912621359223301,"Monterey County, CA"
11697,1051.0,1051.0,20617,Bryantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,MD,334,55.62468668955639,96600.0,104036.0,501800.0,0.0,51.5,6.004528202811594,1.0,"Charles County, MD"
11714,1052.0,1052.0,97125,Manning,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,OR,248,48.31999285037076,89288.0,250001.0,1166700.0,0.032258064516129,22.6,5.132451090544751,1.0,"Washington County, OR"
11790,1053.0,1053.0,23039,Crozier,"Richmond, VA",Goochland County,VA,938,61.16058076568815,76899.0,156250.0,407000.0,0.0031982942430703,56.4,15.336675817281147,0.7978494623655914,"Goochland County, VA"
11791,1054.0,1054.0,12195,West Lebanon,"Hudson, NY",Columbia County,NY,162,206.68498816278316,80988.0,148815.0,229600.0,0.0,28.5,0.7838014818590033,0.8160919540229885,"Columbia County, NY"
11838,1055.0,1055.0,06039,Lakeville,"Torrington, CT",Litchfield County,CT,1918,88.6752075060384,77990.0,104859.0,754500.0,0.0437956204379562,41.1,21.62949548067753,0.4077578051087985,"Litchfield County, CT"
11881,1056.0,1056.0,22716,Castleton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rappahannock County,VA,1200,47.34655145079579,84724.0,141458.0,581000.0,0.0866666666666666,59.3,25.34503492291476,0.9327586206896552,"Rappahannock County, VA"
11921,1057.0,1057.0,93441,Los Olivos,"Santa Maria-Santa Barbara, CA",Santa Barbara County,CA,1134,29.36454585872732,78780.0,142760.0,1503100.0,0.0976042590949423,58.9,38.61799891119271,0.8305084745762712,"Santa Barbara County, CA"
11934,1058.0,1058.0,83025,Teton Village,"Jackson, WY-ID",Teton County,WY,799,57.51571459592832,173468.0,106611.0,2000001.0,0.0125156445556946,39.5,13.89185556700991,0.1643489254108723,"Teton County, WY"
12038,1059.0,1059.0,01266,West Stockbridge,"Pittsfield, MA",Berkshire County,MA,1000,49.48031994824376,90095.0,100417.0,563400.0,0.09,58.0,20.210055251178577,0.5321428571428571,"Berkshire County, MA"
12045,1060.0,1060.0,96161,Truckee,"Truckee-Grass Valley, CA",Nevada County,CA,19634,74.7559366335511,83133.0,131702.0,991400.0,0.0830698623151453,43.2,262.64134842219465,0.3202617856762796,"Nevada County, CA"
12080,1061.0,1061.0,29941,Sheldon,"Hilton Head Island-Bluffton-Port Royal, SC",Beaufort County,SC,329,21.818902436167157,100086.0,119886.0,2000001.0,0.0668693009118541,70.9,15.078668643508276,0.5728476821192053,"Beaufort County, SC"
12178,1062.0,1062.0,31561,Sea Island,"Brunswick-St. Simons, GA",Glynn County,GA,96,20.34244890846272,191870.0,250001.0,2000001.0,0.0,69.6,4.719195827010915,0.1072386058981233,"Glynn County, GA"
12201,1063.0,1063.0,12457,Mount Tremper,"Kingston, NY",Ulster County,NY,1041,90.9827885933,76949.0,90667.0,435700.0,0.0461095100864553,38.2,11.441724485422723,0.6607717041800643,"Ulster County, NY"
12243,1064.0,1064.0,49636,Glen Arbor,"Traverse City, MI",Leelanau County,MI,643,47.524127426347555,84511.0,119688.0,741900.0,0.078003120124805,66.3,13.529969613782292,0.224537037037037,"Leelanau County, MI"
12255,1065.0,1065.0,93924,Carmel Valley,"Salinas, CA",Monterey County,CA,6316,33.774213915227904,90194.0,148563.0,1222600.0,0.0513389320234511,55.3,187.00657299835137,0.7115513767629281,"Monterey County, CA"
12362,1066.0,1066.0,06785,South Kent,"Torrington, CT",Litchfield County,CT,818,52.44179527863106,87278.0,118688.0,761000.0,0.0278481012658227,48.2,15.598245553071632,0.5366876310272537,"Litchfield County, CT"
12470,1067.0,1067.0,04675,Seal Harbor,Not in CBSA,Hancock County,ME,123,39.68231232293956,113342.0,250001.0,560300.0,0.032520325203252,63.8,3.0996177591419274,0.2905982905982906,"Hancock County, ME"
12583,1068.0,1068.0,05091,Woodstock,"Lebanon-Claremont, NH-VT",Windsor County,VT,3443,51.020940959418034,76992.0,112396.0,572200.0,0.090721649484536,56.2,67.48209529766524,0.5267317526731753,"Windsor County, VT"
12618,1069.0,1069.0,94020,La Honda,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,1694,40.361766634316425,127901.0,250001.0,995900.0,0.0472533963378617,46.8,41.97041262707578,0.5763888888888888,"San Mateo County, CA"
12654,1070.0,1070.0,24412,Bacova,Not in CBSA,Bath County,VA,205,60.91008938600167,119486.0,250001.0,224000.0,0.0,42.5,3.3656164695616586,1.0,"Bath County, VA"
12799,1071.0,1071.0,20842,Dickerson,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,MD,2369,42.56895100357409,82106.0,204013.0,745800.0,0.0122414520894892,48.5,55.650889771775184,0.7730994152046784,"Montgomery County, MD"
12947,1072.0,1072.0,28741,Highlands,Not in CBSA,Macon County,NC,4257,47.165932090887885,77146.0,70392.0,631000.0,0.0789279567248586,63.0,90.2558226093537,0.2887139107611549,"Macon County, NC"
12980,1073.0,1073.0,01029,East Otis,"Pittsfield, MA",Berkshire County,MA,539,54.05955352687468,75804.0,107679.0,467600.0,0.0055658627087198,58.8,9.970485600330504,0.2535991140642303,"Berkshire County, MA"
12990,1074.0,1074.0,83001,Jackson,"Jackson, WY-ID",Teton County,WY,17445,36.23552565003859,81247.0,124717.0,1669100.0,0.0464834974943839,38.9,481.4336120988884,0.4568516672205605,"Teton County, WY"
13016,1075.0,1075.0,22940,Free Union,"Charlottesville, VA",Albemarle County,VA,1066,30.454064851412348,80117.0,204706.0,1359400.0,0.0737547892720306,43.3,35.00353746539562,0.6376470588235295,"Albemarle County, VA"
13017,1076.0,1076.0,27927,Corolla,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Currituck County,NC,1199,45.097904587126706,90041.0,120568.0,714700.0,0.0667222685571309,63.4,26.58660110656798,0.1151241534988713,"Currituck County, NC"
13047,1077.0,1077.0,81657,Vail,"Edwards, CO",Eagle County,CO,4835,41.50157497902833,105358.0,100573.0,1501800.0,0.0634953464322647,49.4,116.50160270889076,0.2245363766048502,"Eagle County, CO"
13095,1078.0,1078.0,72135,Roland,"Little Rock-North Little Rock-Conway, AR",Pulaski County,AR,3239,43.99230810610442,86948.0,102500.0,319200.0,0.026242667489966,49.7,73.62650743825266,0.8784982935153584,"Pulaski County, AR"
13360,1079.0,1079.0,06753,Cornwall,"Torrington, CT",Litchfield County,CT,91,33.83259025946649,90096.0,250001.0,580900.0,0.0,61.3,2.6897142460009498,0.527027027027027,"Litchfield County, CT"
13362,1080.0,1080.0,35649,Mooresville,"Huntsville, AL",Limestone County,AL,81,31.96403358133399,92385.0,144000.0,389500.0,0.0,56.8,2.534098201151356,0.918918918918919,"Limestone County, AL"
13416,1081.0,1081.0,61884,White Heath,"Champaign-Urbana, IL",Piatt County,IL,973,40.37487285022963,83771.0,106250.0,258300.0,0.0236382322713257,54.3,24.099147100954056,0.9380733944954128,"Piatt County, IL"
13433,1082.0,1082.0,97753,Powell Butte,"Bend, OR",Crook County,OR,3067,28.202132688519423,81640.0,158125.0,754800.0,0.0472774698402347,63.1,108.75064073606464,0.7262532981530343,"Crook County, OR"
13590,1083.0,1083.0,94946,Nicasio,"San Francisco-Oakland-Fremont, CA",Marin County,CA,715,19.20910831729024,95224.0,154688.0,2000001.0,0.0867709815078236,49.1,37.22192556728018,0.6945337620578779,"Marin County, CA"
13617,1084.0,1084.0,94021,Loma Mar,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,321,29.27592280836974,114055.0,250001.0,1073100.0,0.0,46.8,10.964641562322637,0.6571428571428571,"San Mateo County, CA"
13618,1085.0,1085.0,03227,Center Sandwich,Not in CBSA,Carroll County,NH,1388,26.979968392610687,108247.0,146917.0,452000.0,0.0576368876080691,63.3,51.44557546554234,0.6617357001972387,"Carroll County, NH"
13745,1086.0,1086.0,95837,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,CA,317,22.048951207829468,90362.0,193500.0,1162500.0,0.0063091482649842,55.6,14.3771010698883,0.7578125,"Sacramento County, CA"
13756,1087.0,1087.0,20144,Delaplane,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,VA,1340,30.041260886774772,88555.0,192614.0,698200.0,0.0552238805970149,58.9,44.60531816725161,0.6740858505564388,"Fauquier County, VA"
13807,1088.0,1088.0,94937,Inverness,"San Francisco-Oakland-Fremont, CA",Marin County,CA,1009,17.948763171655973,116853.0,78281.0,1791700.0,0.0634291377601585,65.1,56.21557264699864,0.5287081339712919,"Marin County, CA"
13831,1089.0,1089.0,24059,Bent Mountain,"Roanoke, VA",Roanoke County,VA,893,35.01094691408556,76950.0,73237.0,253900.0,0.0167973124300112,61.5,25.506308132463833,0.8505050505050505,"Roanoke County, VA"
13967,1090.0,1090.0,02873,Rockville,"Providence-Warwick, RI-MA",Washington County,RI,124,32.98696950100699,83970.0,46406.0,360200.0,0.0,66.4,3.7590600735910176,0.4825581395348837,"Washington County, RI"
14050,1091.0,1091.0,01245,Monterey,"Pittsfield, MA",Berkshire County,MA,692,26.75310763440045,85832.0,136875.0,629900.0,0.0563583815028901,70.3,25.86615392337422,0.322875816993464,"Berkshire County, MA"
14151,1092.0,1092.0,03768,Lyme,"Lebanon-Claremont, NH-VT",Grafton County,NH,1710,31.808294863119738,88322.0,133906.0,645000.0,0.0444444444444444,48.6,53.75956200603091,0.6646634615384616,"Grafton County, NH"
14199,1093.0,1093.0,85263,Rio Verde,"Phoenix-Mesa-Chandler, AZ",Maricopa County,AZ,3472,18.43378829224638,100515.0,145053.0,851000.0,0.0630760368663594,68.7,188.34978165938864,0.721363456202933,"Maricopa County, AZ"
14244,1094.0,1094.0,22943,Greenwood,"Charlottesville, VA",Albemarle County,VA,402,34.950226332440984,84492.0,80875.0,812500.0,0.0348258706467661,47.3,11.502071436569253,0.4574898785425101,"Albemarle County, VA"
14462,1095.0,1095.0,93626,Friant,"Fresno, CA",Fresno County,CA,3304,33.20838691734081,78055.0,173788.0,631600.0,0.0473846153846153,38.3,99.49293858277446,0.8910505836575876,"Fresno County, CA"
14489,1096.0,1096.0,22627,Flint Hill,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rappahannock County,VA,945,29.49170932199714,76152.0,97054.0,1025300.0,0.0359788359788359,48.2,32.0429036405546,0.5520581113801453,"Rappahannock County, VA"
14518,1097.0,1097.0,81611,Aspen,"Rifle, CO",Pitkin County,CO,9068,29.674737186092756,115065.0,82664.0,988000.0,0.0950116137595398,44.3,305.5797914277661,0.3949504057709648,"Pitkin County, CO"
14686,1098.0,1098.0,95465,Occidental,"Santa Rosa-Petaluma, CA",Sonoma County,CA,1203,25.021563863054887,92740.0,120781.0,1079500.0,0.080168776371308,57.7,48.078529646832614,0.386801099908341,"Sonoma County, CA"
14821,1099.0,1099.0,12529,Hillsdale,"Hudson, NY",Columbia County,NY,2410,35.4001838963256,75411.0,70750.0,384600.0,0.097286012526096,56.1,68.07874238896676,0.4759162303664921,"Columbia County, NY"
15108,1100.0,1100.0,94586,Sunol,"San Francisco-Oakland-Fremont, CA",Alameda County,CA,971,17.424481715472062,93021.0,204931.0,1511000.0,0.0434332988624612,42.4,55.72619122081552,0.7381615598885793,"Alameda County, CA"
15112,1101.0,1101.0,28774,Sapphire,Not in CBSA,Jackson County,NC,1451,26.65323050735852,83680.0,154635.0,797900.0,0.0317022742935906,63.2,54.43992988389917,0.2179083595662819,"Jackson County, NC"
15219,1102.0,1102.0,80466,Nederland,"Boulder, CO",Boulder County,CO,3599,31.06924076625199,86022.0,100962.0,731700.0,0.0891808778305842,43.6,115.83804145961952,0.5435643564356436,"Boulder County, CO"
15368,1103.0,1103.0,80443,Frisco,"Breckenridge, CO",Summit County,CO,3992,39.08983997704161,80215.0,108710.0,909000.0,0.0316488004083716,44.1,102.12372325761876,0.2392439243924392,"Summit County, CO"
15454,1104.0,1104.0,81435,Telluride,Not in CBSA,San Miguel County,CO,5876,30.77250401514764,83123.0,83076.0,982600.0,0.0910641200545702,41.7,190.94968667832697,0.3824857647751816,"San Miguel County, CO"
15729,1105.0,1105.0,13355,Hubbardsville,"Syracuse, NY",Madison County,NY,780,24.006264040620152,178478.0,53988.0,229200.0,0.0974358974358974,41.7,32.49151965837706,0.710455764075067,"Madison County, NY"
15749,1106.0,1106.0,22639,Hume,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,VA,606,18.538674707485946,91377.0,87344.0,633600.0,0.0,54.6,32.68842080471353,0.901818181818182,"Fauquier County, VA"
15838,1107.0,1107.0,26590,Wana,"Morgantown, WV",Monongalia County,WV,550,22.945388379540645,75398.0,101513.0,340700.0,0.0,62.5,23.96995818516674,0.5511221945137157,"Monongalia County, WV"
16207,1108.0,1108.0,01264,Tyringham,"Pittsfield, MA",Berkshire County,MA,188,12.93006795720708,93239.0,93750.0,916700.0,0.0531914893617021,66.3,14.53975343534145,0.5342465753424658,"Berkshire County, MA"
16325,1109.0,1109.0,22935,Dyke,"Charlottesville, VA",Greene County,VA,575,25.84479709469518,78789.0,118073.0,475900.0,0.0246045694200351,47.9,22.248191691859812,0.5852417302798982,"Greene County, VA"
16484,1110.0,1110.0,59716,Big Sky,"Bozeman, MT",Gallatin County,MT,1795,27.726839529228343,101242.0,141716.0,1094900.0,0.0573816155988857,40.4,64.73871636570026,0.2611888111888112,"Gallatin County, MT"
16615,1111.0,1111.0,32830,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,FL,197,8.391157048372182,99042.0,250001.0,2000001.0,0.0,56.1,23.4770960505639,0.6435643564356436,"Orange County, FL"
16740,1112.0,1112.0,68517,Lincoln,"Lincoln, NE",Lancaster County,NE,415,15.827417386518627,89851.0,147209.0,529100.0,0.0,44.8,26.22032324449129,1.0,"Lancaster County, NE"
17467,1113.0,1113.0,12421,Denver,Not in CBSA,Delaware County,NY,261,15.183042175100308,82560.0,100819.0,372200.0,0.0842911877394636,70.3,17.19023085031216,0.3085399449035813,"Delaware County, NY"
17530,1114.0,1114.0,80455,Jamestown,"Boulder, CO",Boulder County,CO,501,15.506617115504731,83525.0,169286.0,622400.0,0.0259481037924151,48.5,32.308787678716904,0.7782258064516129,"Boulder County, CO"
17536,1115.0,1115.0,57075,Wentworth,Not in CBSA,Lake County,SD,1296,16.221517236747935,87738.0,106763.0,426800.0,0.0540123456790123,56.8,79.8938829879652,0.5551181102362205,"Lake County, SD"
17578,1116.0,1116.0,67120,Peck,"Wichita, KS",Sumner County,KS,575,14.801360404573604,85503.0,96250.0,239100.0,0.0260869565217391,59.6,38.84778049336098,0.7425287356321839,"Sumner County, KS"
17775,1117.0,1117.0,96141,Homewood,"Sacramento-Roseville-Folsom, CA",Placer County,CA,609,21.097258710081245,87983.0,125662.0,1049100.0,0.0361247947454844,52.2,28.866309522430587,0.1376811594202898,"Placer County, CA"
