ZIP,CBSA,CBSA_NAME,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
1330,11200,"Amherst Town-Northampton, MA",ASHFIELD,MA,0.019404916,0,0,0.017899761
1330,24640,"Greenfield, MA",ASHFIELD,MA,0.980595084,1,1,0.982100239
1331,24640,"Greenfield, MA",ATHOL,MA,0.001170275,0.00212766,0,0.001182033
1331,49340,"Worcester, MA",ATHOL,MA,0.998829725,0.99787234,1,0.998817967
1337,24640,"Greenfield, MA",BERNARDSTON,MA,1,1,1,1
1338,24640,"Greenfield, MA",BUCKLAND,MA,1,1,1,1
1339,24640,"Greenfield, MA",CHARLEMONT,MA,1,1,1,1
1340,24640,"Greenfield, MA",COLRAIN,MA,1,1,1,1
1341,24640,"Greenfield, MA",CONWAY,MA,1,1,1,1
1342,24640,"Greenfield, MA",DEERFIELD,MA,1,1,1,1
1343,24640,"Greenfield, MA",DRURY,MA,0.258064516,0.6,1,0.29
1343,38340,"Pittsfield, MA",DRURY,MA,0.741935484,0.4,0,0.71
1344,24640,"Greenfield, MA",ERVING,MA,1,1,1,1
1346,24640,"Greenfield, MA",HEATH,MA,1,0,1,1
1347,24640,"Greenfield, MA",LAKE PLEASANT,MA,0,0,1,1
1349,24640,"Greenfield, MA",MILLERS FALLS,MA,1,1,1,1
1350,24640,"Greenfield, MA",MONROE BRIDGE,MA,1,1,1,1
1351,24640,"Greenfield, MA",MONTAGUE,MA,1,1,1,1
1354,24640,"Greenfield, MA",GILL,MA,1,1,1,1
1355,24640,"Greenfield, MA",NEW SALEM,MA,1,1,1,1
1360,24640,"Greenfield, MA",NORTHFIELD,MA,1,1,1,1
1364,24640,"Greenfield, MA",ORANGE,MA,0.997858672,0.994623656,1,0.997685721
1364,49340,"Worcester, MA",ORANGE,MA,0.002141328,0.005376344,0,0.002314279
1366,49340,"Worcester, MA",PETERSHAM,MA,1,1,1,1
1367,24640,"Greenfield, MA",ROWE,MA,0.932907348,0.941176471,1,0.934131737
1367,38340,"Pittsfield, MA",ROWE,MA,0.067092652,0.058823529,0,0.065868263
1368,49340,"Worcester, MA",ROYALSTON,MA,1,1,1,1
1370,24640,"Greenfield, MA",SHELBURNE FALLS,MA,1,1,1,1
1373,24640,"Greenfield, MA",SOUTH DEERFIELD,MA,1,1,1,1
1375,24640,"Greenfield, MA",SUNDERLAND,MA,1,1,1,1
1376,24640,"Greenfield, MA",TURNERS FALLS,MA,1,1,1,1
1378,24640,"Greenfield, MA",WARWICK,MA,1,1,1,1
1379,24640,"Greenfield, MA",WENDELL,MA,1,1,1,1
1380,24640,"Greenfield, MA",WENDELL DEPOT,MA,1,1,1,1
1420,49340,"Worcester, MA",FITCHBURG,MA,1,1,1,1
1430,49340,"Worcester, MA",ASHBURNHAM,MA,1,1,1,1
1431,14460,"Boston-Cambridge-Newton, MA-NH",ASHBY,MA,0.99840891,1,1,0.998488284
1431,49340,"Worcester, MA",ASHBY,MA,0.00159109,0,0,0.001511716
1432,14460,"Boston-Cambridge-Newton, MA-NH",AYER,MA,1,1,1,1
1434,14460,"Boston-Cambridge-Newton, MA-NH",DEVENS,MA,0.164086687,0.315789474,0.454545455,0.255131965
1434,49340,"Worcester, MA",DEVENS,MA,0.835913313,0.684210526,0.545454545,0.744868035
1436,49340,"Worcester, MA",BALDWINVILLE,MA,1,1,1,1
1438,49340,"Worcester, MA",EAST TEMPLETON,MA,1,0,1,1
1440,49340,"Worcester, MA",GARDNER,MA,1,1,1,1
1441,49340,"Worcester, MA",WESTMINSTER,MA,0,0,1,1
1450,14460,"Boston-Cambridge-Newton, MA-NH",GROTON,MA,1,1,1,1
1451,14460,"Boston-Cambridge-Newton, MA-NH",HARVARD,MA,0.010673783,0,0,0.009676444
1451,49340,"Worcester, MA",HARVARD,MA,0.989326217,1,1,0.990323556
1452,49340,"Worcester, MA",HUBBARDSTON,MA,1,1,1,1
1453,49340,"Worcester, MA",LEOMINSTER,MA,1,1,1,1
1460,14460,"Boston-Cambridge-Newton, MA-NH",LITTLETON,MA,1,1,1,1
1462,14460,"Boston-Cambridge-Newton, MA-NH",LUNENBURG,MA,0.001269726,0,0,0.001176668
1462,49340,"Worcester, MA",LUNENBURG,MA,0.998730274,1,1,0.998823332
1463,14460,"Boston-Cambridge-Newton, MA-NH",PEPPERELL,MA,1,1,1,1
1464,14460,"Boston-Cambridge-Newton, MA-NH",SHIRLEY,MA,1,1,1,1
1467,49340,"Worcester, MA",STILL RIVER,MA,0,0,1,1
1468,49340,"Worcester, MA",TEMPLETON,MA,1,1,1,1
1469,14460,"Boston-Cambridge-Newton, MA-NH",TOWNSEND,MA,1,1,1,1
1472,14460,"Boston-Cambridge-Newton, MA-NH",WEST GROTON,MA,0,0,1,1
1473,49340,"Worcester, MA",WESTMINSTER,MA,1,1,1,1
1474,14460,"Boston-Cambridge-Newton, MA-NH",WEST TOWNSEND,MA,1,1,1,1
1475,49340,"Worcester, MA",WINCHENDON,MA,1,1,1,1
1501,49340,"Worcester, MA",AUBURN,MA,1,1,1,1
1503,14460,"Boston-Cambridge-Newton, MA-NH",BERLIN,MA,0.003968254,0.018292683,0,0.004850445
1503,49340,"Worcester, MA",BERLIN,MA,0.996031746,0.981707317,1,0.995149555
1504,14460,"Boston-Cambridge-Newton, MA-NH",BLACKSTONE,MA,0.001531785,0,0,0.001388889
1504,49340,"Worcester, MA",BLACKSTONE,MA,0.998468215,1,1,0.998611111
1505,49340,"Worcester, MA",BOYLSTON,MA,1,1,1,1
1506,49340,"Worcester, MA",BROOKFIELD,MA,1,1,1,1
1507,49340,"Worcester, MA",CHARLTON,MA,1,1,1,1
1508,49340,"Worcester, MA",CHARLTON CITY,MA,1,0,1,1
1509,49340,"Worcester, MA",CHARLTON DEPOT,MA,1,1,1,1
1510,49340,"Worcester, MA",CLINTON,MA,1,1,1,1
1515,49340,"Worcester, MA",EAST BROOKFIELD,MA,1,1,1,1
1516,49340,"Worcester, MA",DOUGLAS,MA,1,1,1,1
1518,49340,"Worcester, MA",FISKDALE,MA,1,1,1,1
1519,49340,"Worcester, MA",GRAFTON,MA,1,1,1,1
1520,49340,"Worcester, MA",HOLDEN,MA,1,1,1,1
1521,44140,"Springfield, MA",HOLLAND,MA,1,1,1,1
1522,49340,"Worcester, MA",JEFFERSON,MA,1,1,1,1
1523,49340,"Worcester, MA",LANCASTER,MA,1,1,1,1
1524,49340,"Worcester, MA",LEICESTER,MA,1,1,1,1
1525,49340,"Worcester, MA",LINWOOD,MA,1,1,1,1
1526,49340,"Worcester, MA",MANCHAUG,MA,0,0,1,1
1527,49340,"Worcester, MA",MILLBURY,MA,1,1,1,1
1529,49340,"Worcester, MA",MILLVILLE,MA,1,1,1,1
1531,49340,"Worcester, MA",NEW BRAINTREE,MA,1,1,1,1
1532,14460,"Boston-Cambridge-Newton, MA-NH",NORTHBOROUGH,MA,0,0.000956023,0,0.00012025
1532,49340,"Worcester, MA",NORTHBOROUGH,MA,1,0.999043977,1,0.99987975
1534,49340,"Worcester, MA",NORTHBRIDGE,MA,1,1,1,1
1535,49340,"Worcester, MA",NORTH BROOKFIELD,MA,1,1,1,1
1536,49340,"Worcester, MA",NORTH GRAFTON,MA,1,1,1,1
1537,49340,"Worcester, MA",NORTH OXFORD,MA,1,1,1,1
1538,49340,"Worcester, MA",NORTH UXBRIDGE,MA,1,1,1,1
1540,49340,"Worcester, MA",OXFORD,MA,1,1,1,1
1541,49340,"Worcester, MA",PRINCETON,MA,1,1,1,1
1542,49340,"Worcester, MA",ROCHDALE,MA,1,1,1,1
1543,49340,"Worcester, MA",RUTLAND,MA,1,1,1,1
1545,49340,"Worcester, MA",SHREWSBURY,MA,1,1,1,1
1546,49340,"Worcester, MA",SHREWSBURY,MA,0,1,1,1
1550,49340,"Worcester, MA",SOUTHBRIDGE,MA,1,1,1,1
1560,49340,"Worcester, MA",SOUTH GRAFTON,MA,1,1,1,1
1561,49340,"Worcester, MA",SOUTH LANCASTER,MA,0,0,1,1
1562,49340,"Worcester, MA",SPENCER,MA,1,1,1,1
1564,49340,"Worcester, MA",STERLING,MA,1,1,1,1
1566,49340,"Worcester, MA",STURBRIDGE,MA,1,1,1,1
1568,49340,"Worcester, MA",UPTON,MA,1,1,1,1
1569,49340,"Worcester, MA",UXBRIDGE,MA,1,1,1,1
1570,49340,"Worcester, MA",WEBSTER,MA,1,1,1,1
1571,49340,"Worcester, MA",DUDLEY,MA,1,1,1,1
1581,49340,"Worcester, MA",WESTBOROUGH,MA,1,1,1,1
1583,49340,"Worcester, MA",WEST BOYLSTON,MA,1,1,1,1
1585,49340,"Worcester, MA",WEST BROOKFIELD,MA,1,1,1,1
1586,49340,"Worcester, MA",WEST MILLBURY,MA,1,1,1,1
1588,49340,"Worcester, MA",WHITINSVILLE,MA,1,1,1,1
1590,49340,"Worcester, MA",SUTTON,MA,1,1,1,1
1602,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1603,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1604,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1605,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1606,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1607,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1608,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1609,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1610,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1611,49340,"Worcester, MA",CHERRY VALLEY,MA,1,1,1,1
1612,49340,"Worcester, MA",PAXTON,MA,1,1,1,1
1613,49340,"Worcester, MA",WORCESTER,MA,1,1,1,1
1653,49340,"Worcester, MA",WORCESTER,MA,0,1,1,1
1655,49340,"Worcester, MA",WORCESTER,MA,0,1,1,1
1701,14460,"Boston-Cambridge-Newton, MA-NH",FRAMINGHAM,MA,1,1,1,1
1702,14460,"Boston-Cambridge-Newton, MA-NH",FRAMINGHAM,MA,1,1,1,1
1703,14460,"Boston-Cambridge-Newton, MA-NH",FRAMINGHAM,MA,1,1,1,1
1704,14460,"Boston-Cambridge-Newton, MA-NH",FRAMINGHAM,MA,1,1,1,1
1718,14460,"Boston-Cambridge-Newton, MA-NH",ACTON,MA,1,0,1,1
1719,14460,"Boston-Cambridge-Newton, MA-NH",BOXBOROUGH,MA,1,1,1,1
1720,14460,"Boston-Cambridge-Newton, MA-NH",ACTON,MA,1,1,1,1
1721,14460,"Boston-Cambridge-Newton, MA-NH",ASHLAND,MA,1,1,1,1
1730,14460,"Boston-Cambridge-Newton, MA-NH",BEDFORD,MA,1,1,1,1
1731,14460,"Boston-Cambridge-Newton, MA-NH",HANSCOM AFB,MA,1,1,1,1
1740,49340,"Worcester, MA",BOLTON,MA,1,1,1,1
1741,14460,"Boston-Cambridge-Newton, MA-NH",CARLISLE,MA,1,1,1,1
1742,14460,"Boston-Cambridge-Newton, MA-NH",CONCORD,MA,1,1,1,1
1745,49340,"Worcester, MA",FAYVILLE,MA,1,1,1,1
1746,14460,"Boston-Cambridge-Newton, MA-NH",HOLLISTON,MA,1,1,1,1
1747,49340,"Worcester, MA",HOPEDALE,MA,1,1,1,1
1748,14460,"Boston-Cambridge-Newton, MA-NH",HOPKINTON,MA,0.999744409,0.998579545,1,0.999655647
1748,49340,"Worcester, MA",HOPKINTON,MA,0.000255591,0.001420455,0,0.000344353
1749,14460,"Boston-Cambridge-Newton, MA-NH",HUDSON,MA,0.999252616,0.98621421,0.99522293,0.997897047
1749,49340,"Worcester, MA",HUDSON,MA,0.000747384,0.01378579,0.00477707,0.002102953
1752,14460,"Boston-Cambridge-Newton, MA-NH",MARLBOROUGH,MA,0.999802245,1,0.999462943,0.999797168
1752,49340,"Worcester, MA",MARLBOROUGH,MA,0.000197755,0,0.000537057,0.000202832
1754,14460,"Boston-Cambridge-Newton, MA-NH",MAYNARD,MA,1,1,1,1
1756,14460,"Boston-Cambridge-Newton, MA-NH",MENDON,MA,0.001412928,0,0,0.00127348
1756,49340,"Worcester, MA",MENDON,MA,0.998587072,1,1,0.99872652
1757,49340,"Worcester, MA",MILFORD,MA,1,1,1,1
1760,14460,"Boston-Cambridge-Newton, MA-NH",NATICK,MA,1,1,1,1
1770,14460,"Boston-Cambridge-Newton, MA-NH",SHERBORN,MA,1,1,1,1
1772,49340,"Worcester, MA",SOUTHBOROUGH,MA,1,1,1,1
1773,14460,"Boston-Cambridge-Newton, MA-NH",LINCOLN,MA,1,1,1,1
1775,14460,"Boston-Cambridge-Newton, MA-NH",STOW,MA,1,1,1,1
1776,14460,"Boston-Cambridge-Newton, MA-NH",SUDBURY,MA,1,1,1,1
1778,14460,"Boston-Cambridge-Newton, MA-NH",WAYLAND,MA,1,1,1,1
1784,14460,"Boston-Cambridge-Newton, MA-NH",WOODVILLE,MA,0,0,1,1
1801,14460,"Boston-Cambridge-Newton, MA-NH",WOBURN,MA,1,1,1,1
1803,14460,"Boston-Cambridge-Newton, MA-NH",BURLINGTON,MA,1,1,1,1
1805,14460,"Boston-Cambridge-Newton, MA-NH",BURLINGTON,MA,0,1,0,1
1810,14460,"Boston-Cambridge-Newton, MA-NH",ANDOVER,MA,1,1,1,1
1812,14460,"Boston-Cambridge-Newton, MA-NH",ANDOVER,MA,0,1,0,1
1821,14460,"Boston-Cambridge-Newton, MA-NH",BILLERICA,MA,1,1,1,1
1822,14460,"Boston-Cambridge-Newton, MA-NH",BILLERICA,MA,1,1,1,1
1824,14460,"Boston-Cambridge-Newton, MA-NH",CHELMSFORD,MA,1,1,1,1
1826,14460,"Boston-Cambridge-Newton, MA-NH",DRACUT,MA,1,1,1,1
1827,14460,"Boston-Cambridge-Newton, MA-NH",DUNSTABLE,MA,1,1,1,1
1830,14460,"Boston-Cambridge-Newton, MA-NH",HAVERHILL,MA,1,1,1,1
1831,14460,"Boston-Cambridge-Newton, MA-NH",HAVERHILL,MA,1,1,1,1
1832,14460,"Boston-Cambridge-Newton, MA-NH",HAVERHILL,MA,1,1,1,1
1833,14460,"Boston-Cambridge-Newton, MA-NH",GEORGETOWN,MA,1,1,1,1
1834,14460,"Boston-Cambridge-Newton, MA-NH",GROVELAND,MA,1,1,1,1
1835,14460,"Boston-Cambridge-Newton, MA-NH",HAVERHILL,MA,1,1,1,1
1840,14460,"Boston-Cambridge-Newton, MA-NH",LAWRENCE,MA,1,1,1,1
1841,14460,"Boston-Cambridge-Newton, MA-NH",LAWRENCE,MA,1,1,1,1
1842,14460,"Boston-Cambridge-Newton, MA-NH",LAWRENCE,MA,1,1,1,1
1843,14460,"Boston-Cambridge-Newton, MA-NH",LAWRENCE,MA,1,1,1,1
1844,14460,"Boston-Cambridge-Newton, MA-NH",METHUEN,MA,1,1,1,1
1845,14460,"Boston-Cambridge-Newton, MA-NH",NORTH ANDOVER,MA,1,1,1,1
1850,14460,"Boston-Cambridge-Newton, MA-NH",LOWELL,MA,1,1,1,1
1851,14460,"Boston-Cambridge-Newton, MA-NH",LOWELL,MA,1,1,1,1
1852,14460,"Boston-Cambridge-Newton, MA-NH",LOWELL,MA,1,1,1,1
1853,14460,"Boston-Cambridge-Newton, MA-NH",LOWELL,MA,1,1,1,1
1854,14460,"Boston-Cambridge-Newton, MA-NH",LOWELL,MA,1,1,1,1
1860,14460,"Boston-Cambridge-Newton, MA-NH",MERRIMAC,MA,1,1,1,1
1862,14460,"Boston-Cambridge-Newton, MA-NH",NORTH BILLERICA,MA,1,1,1,1
1863,14460,"Boston-Cambridge-Newton, MA-NH",NORTH CHELMSFORD,MA,1,1,1,1
1864,14460,"Boston-Cambridge-Newton, MA-NH",NORTH READING,MA,1,1,1,1
1865,14460,"Boston-Cambridge-Newton, MA-NH",NUTTING LAKE,MA,1,1,1,1
1866,14460,"Boston-Cambridge-Newton, MA-NH",PINEHURST,MA,0,0,1,1
1867,14460,"Boston-Cambridge-Newton, MA-NH",READING,MA,1,1,1,1
1876,14460,"Boston-Cambridge-Newton, MA-NH",TEWKSBURY,MA,1,1,1,1
1879,14460,"Boston-Cambridge-Newton, MA-NH",TYNGSBORO,MA,1,1,1,1
1880,14460,"Boston-Cambridge-Newton, MA-NH",WAKEFIELD,MA,1,1,1,1
1885,14460,"Boston-Cambridge-Newton, MA-NH",WEST BOXFORD,MA,0,0,1,1
1886,14460,"Boston-Cambridge-Newton, MA-NH",WESTFORD,MA,1,1,1,1
1887,14460,"Boston-Cambridge-Newton, MA-NH",WILMINGTON,MA,1,1,1,1
1888,14460,"Boston-Cambridge-Newton, MA-NH",WOBURN,MA,1,1,1,1
1889,14460,"Boston-Cambridge-Newton, MA-NH",NORTH READING,MA,0,1,1,1
1890,14460,"Boston-Cambridge-Newton, MA-NH",WINCHESTER,MA,1,1,1,1
1899,14460,"Boston-Cambridge-Newton, MA-NH",ANDOVER,MA,0,1,0,1
1901,14460,"Boston-Cambridge-Newton, MA-NH",LYNN,MA,1,1,1,1
1902,14460,"Boston-Cambridge-Newton, MA-NH",LYNN,MA,1,1,1,1
1903,14460,"Boston-Cambridge-Newton, MA-NH",LYNN,MA,1,1,1,1
1904,14460,"Boston-Cambridge-Newton, MA-NH",LYNN,MA,1,1,1,1
1905,14460,"Boston-Cambridge-Newton, MA-NH",LYNN,MA,1,1,1,1
1906,14460,"Boston-Cambridge-Newton, MA-NH",SAUGUS,MA,1,1,1,1
1907,14460,"Boston-Cambridge-Newton, MA-NH",SWAMPSCOTT,MA,1,1,1,1
1908,14460,"Boston-Cambridge-Newton, MA-NH",NAHANT,MA,1,1,1,1
1910,14460,"Boston-Cambridge-Newton, MA-NH",LYNN,MA,0,1,0,1
1913,14460,"Boston-Cambridge-Newton, MA-NH",AMESBURY,MA,1,1,1,1
1915,14460,"Boston-Cambridge-Newton, MA-NH",BEVERLY,MA,1,1,1,1
1921,14460,"Boston-Cambridge-Newton, MA-NH",BOXFORD,MA,1,1,1,1
1922,14460,"Boston-Cambridge-Newton, MA-NH",BYFIELD,MA,1,1,1,1
1923,14460,"Boston-Cambridge-Newton, MA-NH",DANVERS,MA,1,1,1,1
1929,14460,"Boston-Cambridge-Newton, MA-NH",ESSEX,MA,1,1,1,1
1930,14460,"Boston-Cambridge-Newton, MA-NH",GLOUCESTER,MA,1,1,1,1
1931,14460,"Boston-Cambridge-Newton, MA-NH",GLOUCESTER,MA,1,1,1,1
1936,14460,"Boston-Cambridge-Newton, MA-NH",HAMILTON,MA,1,1,1,1
1937,14460,"Boston-Cambridge-Newton, MA-NH",HATHORNE,MA,1,0,0,1
1938,14460,"Boston-Cambridge-Newton, MA-NH",IPSWICH,MA,1,1,1,1
1940,14460,"Boston-Cambridge-Newton, MA-NH",LYNNFIELD,MA,1,1,1,1
1944,14460,"Boston-Cambridge-Newton, MA-NH",MANCHESTER,MA,1,1,1,1
1945,14460,"Boston-Cambridge-Newton, MA-NH",MARBLEHEAD,MA,1,1,1,1
1949,14460,"Boston-Cambridge-Newton, MA-NH",MIDDLETON,MA,1,1,1,1
1950,14460,"Boston-Cambridge-Newton, MA-NH",NEWBURYPORT,MA,1,1,1,1
1951,14460,"Boston-Cambridge-Newton, MA-NH",NEWBURY,MA,1,1,1,1
1952,14460,"Boston-Cambridge-Newton, MA-NH",SALISBURY,MA,1,1,1,1
1960,14460,"Boston-Cambridge-Newton, MA-NH",PEABODY,MA,1,1,1,1
1961,14460,"Boston-Cambridge-Newton, MA-NH",PEABODY,MA,1,1,1,1
1965,14460,"Boston-Cambridge-Newton, MA-NH",PRIDES CROSSING,MA,1,1,1,1
1966,14460,"Boston-Cambridge-Newton, MA-NH",ROCKPORT,MA,1,1,1,1
1969,14460,"Boston-Cambridge-Newton, MA-NH",ROWLEY,MA,1,1,1,1
1970,14460,"Boston-Cambridge-Newton, MA-NH",SALEM,MA,1,1,1,1
1971,14460,"Boston-Cambridge-Newton, MA-NH",SALEM,MA,1,1,1,1
1982,14460,"Boston-Cambridge-Newton, MA-NH",SOUTH HAMILTON,MA,1,1,1,1
1983,14460,"Boston-Cambridge-Newton, MA-NH",TOPSFIELD,MA,1,1,1,1
1984,14460,"Boston-Cambridge-Newton, MA-NH",WENHAM,MA,1,1,1,1
1985,14460,"Boston-Cambridge-Newton, MA-NH",WEST NEWBURY,MA,1,1,1,1
2018,14460,"Boston-Cambridge-Newton, MA-NH",ACCORD,MA,1,1,1,1
2019,14460,"Boston-Cambridge-Newton, MA-NH",BELLINGHAM,MA,1,1,1,1
2020,14460,"Boston-Cambridge-Newton, MA-NH",BRANT ROCK,MA,1,1,1,1
2021,14460,"Boston-Cambridge-Newton, MA-NH",CANTON,MA,1,1,1,1
2025,14460,"Boston-Cambridge-Newton, MA-NH",COHASSET,MA,1,1,1,1
2026,14460,"Boston-Cambridge-Newton, MA-NH",DEDHAM,MA,1,1,1,1
2027,14460,"Boston-Cambridge-Newton, MA-NH",DEDHAM,MA,1,1,1,1
2030,14460,"Boston-Cambridge-Newton, MA-NH",DOVER,MA,1,1,1,1
2032,14460,"Boston-Cambridge-Newton, MA-NH",EAST WALPOLE,MA,1,1,1,1
2035,14460,"Boston-Cambridge-Newton, MA-NH",FOXBORO,MA,1,1,1,1
2038,14460,"Boston-Cambridge-Newton, MA-NH",FRANKLIN,MA,1,1,1,1
2041,14460,"Boston-Cambridge-Newton, MA-NH",GREEN HARBOR,MA,1,1,1,1
2043,14460,"Boston-Cambridge-Newton, MA-NH",HINGHAM,MA,1,1,1,1
2044,14460,"Boston-Cambridge-Newton, MA-NH",HINGHAM,MA,0,1,0,1
2045,14460,"Boston-Cambridge-Newton, MA-NH",HULL,MA,1,1,1,1
2047,14460,"Boston-Cambridge-Newton, MA-NH",HUMAROCK,MA,1,1,1,1
2048,14460,"Boston-Cambridge-Newton, MA-NH",MANSFIELD,MA,0.000781725,0.000985222,0,0.000772439
2048,39300,"Providence-Warwick, RI-MA",MANSFIELD,MA,0.999218275,0.999014778,1,0.999227561
2050,14460,"Boston-Cambridge-Newton, MA-NH",MARSHFIELD,MA,1,1,1,1
2051,14460,"Boston-Cambridge-Newton, MA-NH",MARSHFIELD HILLS,MA,1,1,1,1
2052,14460,"Boston-Cambridge-Newton, MA-NH",MEDFIELD,MA,1,1,1,1
2053,14460,"Boston-Cambridge-Newton, MA-NH",MEDWAY,MA,1,1,1,1
2054,14460,"Boston-Cambridge-Newton, MA-NH",MILLIS,MA,1,1,1,1
2056,14460,"Boston-Cambridge-Newton, MA-NH",NORFOLK,MA,1,1,1,1
2059,14460,"Boston-Cambridge-Newton, MA-NH",NORTH MARSHFIELD,MA,0,0,1,1
2060,14460,"Boston-Cambridge-Newton, MA-NH",NORTH SCITUATE,MA,1,1,1,1
2061,14460,"Boston-Cambridge-Newton, MA-NH",NORWELL,MA,1,1,1,1
2062,14460,"Boston-Cambridge-Newton, MA-NH",NORWOOD,MA,1,1,1,1
2065,14460,"Boston-Cambridge-Newton, MA-NH",OCEAN BLUFF,MA,1,1,1,1
2066,14460,"Boston-Cambridge-Newton, MA-NH",SCITUATE,MA,1,1,1,1
2067,14460,"Boston-Cambridge-Newton, MA-NH",SHARON,MA,1,1,1,1
2070,14460,"Boston-Cambridge-Newton, MA-NH",SHELDONVILLE,MA,0,0,1,1
2071,14460,"Boston-Cambridge-Newton, MA-NH",SOUTH WALPOLE,MA,1,1,1,1
2072,14460,"Boston-Cambridge-Newton, MA-NH",STOUGHTON,MA,1,1,1,1
2081,14460,"Boston-Cambridge-Newton, MA-NH",WALPOLE,MA,1,1,1,1
2090,14460,"Boston-Cambridge-Newton, MA-NH",WESTWOOD,MA,1,1,1,1
2093,14460,"Boston-Cambridge-Newton, MA-NH",WRENTHAM,MA,1,1,1,1
2108,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2109,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2110,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2111,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2112,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2113,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2114,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2115,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2116,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2117,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2118,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2119,14460,"Boston-Cambridge-Newton, MA-NH",ROXBURY,MA,1,1,1,1
2120,14460,"Boston-Cambridge-Newton, MA-NH",ROXBURY CROSSING,MA,1,1,1,1
2121,14460,"Boston-Cambridge-Newton, MA-NH",DORCHESTER,MA,1,1,1,1
2122,14460,"Boston-Cambridge-Newton, MA-NH",DORCHESTER,MA,1,1,1,1
2123,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,1,1,1,1
2124,14460,"Boston-Cambridge-Newton, MA-NH",DORCHESTER CENTER,MA,1,1,1,1
2125,14460,"Boston-Cambridge-Newton, MA-NH",DORCHESTER,MA,1,1,1,1
2126,14460,"Boston-Cambridge-Newton, MA-NH",MATTAPAN,MA,1,1,1,1
2127,14460,"Boston-Cambridge-Newton, MA-NH",SOUTH BOSTON,MA,1,1,1,1
2128,14460,"Boston-Cambridge-Newton, MA-NH",EAST BOSTON,MA,1,1,1,1
2129,14460,"Boston-Cambridge-Newton, MA-NH",CHARLESTOWN,MA,1,1,1,1
2130,14460,"Boston-Cambridge-Newton, MA-NH",JAMAICA PLAIN,MA,1,1,1,1
2131,14460,"Boston-Cambridge-Newton, MA-NH",ROSLINDALE,MA,1,1,1,1
2132,14460,"Boston-Cambridge-Newton, MA-NH",WEST ROXBURY,MA,1,1,1,1
2133,14460,"Boston-Cambridge-Newton, MA-NH",BOSTON,MA,0,1,1,1
2134,14460,"Boston-Cambridge-Newton, MA-NH",ALLSTON,MA,1,1,1,1
2135,14460,"Boston-Cambridge-Newton, MA-NH",BRIGHTON,MA,1,1,1,1
2136,14460,"Boston-Cambridge-Newton, MA-NH",HYDE PARK,MA,1,1,1,1
2137,14460,"Boston-Cambridge-Newton, MA-NH",READVILLE,MA,1,1,1,1
2138,14460,"Boston-Cambridge-Newton, MA-NH",CAMBRIDGE,MA,1,1,1,1
2139,14460,"Boston-Cambridge-Newton, MA-NH",CAMBRIDGE,MA,1,1,1,1
2140,14460,"Boston-Cambridge-Newton, MA-NH",CAMBRIDGE,MA,1,1,1,1
2141,14460,"Boston-Cambridge-Newton, MA-NH",CAMBRIDGE,MA,1,1,1,1
2142,14460,"Boston-Cambridge-Newton, MA-NH",CAMBRIDGE,MA,1,1,1,1
2143,14460,"Boston-Cambridge-Newton, MA-NH",SOMERVILLE,MA,1,1,1,1
2144,14460,"Boston-Cambridge-Newton, MA-NH",SOMERVILLE,MA,1,1,1,1
2145,14460,"Boston-Cambridge-Newton, MA-NH",SOMERVILLE,MA,1,1,1,1
2148,14460,"Boston-Cambridge-Newton, MA-NH",MALDEN,MA,1,1,1,1
2149,14460,"Boston-Cambridge-Newton, MA-NH",EVERETT,MA,1,1,1,1
2150,14460,"Boston-Cambridge-Newton, MA-NH",CHELSEA,MA,1,1,1,1
2151,14460,"Boston-Cambridge-Newton, MA-NH",REVERE,MA,1,1,1,1
2152,14460,"Boston-Cambridge-Newton, MA-NH",WINTHROP,MA,1,1,1,1
2155,14460,"Boston-Cambridge-Newton, MA-NH",MEDFORD,MA,1,1,1,1
